Source Name	Material Type	Characteristics[CellType]	Characteristics[Organism]	Characteristics[Sex]	Protocol REF	Protocol REF	Parameter Value[Compound]	Term Source REF	Term Accession Number	Parameter Value[DoseLevel]	Parameter Value[Dose]	Unit[ConcentrationUnit]	Parameter Value[TimeOfCollection]	Unit[TimeUnit]	Protocol REF	Protocol REF	Extract Name	Protocol REF	Labeled Extract Name	Material Type	Label	Protocol REF	Hybridization Name	Array Design REF	Array Data File	Comment [ArrayExpress FTP file]	Factor Value[Compound]	Term Source REF	Term Accession Number	Factor Value[DoseLevel]	Factor Value[TimeOfCollection]	Unit[TimeUnit]
5046072LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	labetalol	ChEMBL	CHEMBL429	Middle	28	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5046072LRA	P-MTAB-23069	5046072LRA	synthetic_RNA	biotin	P-MTAB-23070	3017111006	A-AFFY-43	003017111006.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.23.zip	labetalol	ChEMBL	CHEMBL429	Middle	2	hour
5046081LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	labetalol	ChEMBL	CHEMBL429	Middle	28	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5046081LRA	P-MTAB-23069	5046081LRA	synthetic_RNA	biotin	P-MTAB-23070	3017111013	A-AFFY-43	003017111013.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.23.zip	labetalol	ChEMBL	CHEMBL429	Middle	8	hour
5046082LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	labetalol	ChEMBL	CHEMBL429	Middle	28	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5046082LRA	P-MTAB-23069	5046082LRA	synthetic_RNA	biotin	P-MTAB-23070	3017111014	A-AFFY-43	003017111014.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.23.zip	labetalol	ChEMBL	CHEMBL429	Middle	8	hour
5046091LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	labetalol	ChEMBL	CHEMBL429	Middle	28	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5046091LRA	P-MTAB-23069	5046091LRA	synthetic_RNA	biotin	P-MTAB-23070	3017111021	A-AFFY-43	003017111021.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.23.zip	labetalol	ChEMBL	CHEMBL429	Middle	24	hour
5046092LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	labetalol	ChEMBL	CHEMBL429	Middle	28	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5046092LRA	P-MTAB-23069	5046092LRA	synthetic_RNA	biotin	P-MTAB-23070	3017111022	A-AFFY-43	003017111022.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.23.zip	labetalol	ChEMBL	CHEMBL429	Middle	24	hour
5046101LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	labetalol	ChEMBL	CHEMBL429	High	140	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5046101LRA	P-MTAB-23069	5046101LRA	synthetic_RNA	biotin	P-MTAB-23070	3017111007	A-AFFY-43	003017111007.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.23.zip	labetalol	ChEMBL	CHEMBL429	High	2	hour
5046102LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	labetalol	ChEMBL	CHEMBL429	High	140	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5046102LRA	P-MTAB-23069	5046102LRA	synthetic_RNA	biotin	P-MTAB-23070	3017111008	A-AFFY-43	003017111008.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.23.zip	labetalol	ChEMBL	CHEMBL429	High	2	hour
5046111LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	labetalol	ChEMBL	CHEMBL429	High	140	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5046111LRA	P-MTAB-23069	5046111LRA	synthetic_RNA	biotin	P-MTAB-23070	3017111015	A-AFFY-43	003017111015.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.23.zip	labetalol	ChEMBL	CHEMBL429	High	8	hour
5046112LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	labetalol	ChEMBL	CHEMBL429	High	140	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5046112LRA	P-MTAB-23069	5046112LRA	synthetic_RNA	biotin	P-MTAB-23070	3017111016	A-AFFY-43	003017111016.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	labetalol	ChEMBL	CHEMBL429	High	8	hour
5046121LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	labetalol	ChEMBL	CHEMBL429	High	140	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5046121LRA	P-MTAB-23069	5046121LRA	synthetic_RNA	biotin	P-MTAB-23070	3017111023	A-AFFY-43	003017111023.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	labetalol	ChEMBL	CHEMBL429	High	24	hour
5046122LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	labetalol	ChEMBL	CHEMBL429	High	140	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5046122LRA	P-MTAB-23069	5046122LRA	synthetic_RNA	biotin	P-MTAB-23070	3017111024	A-AFFY-43	003017111024.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	labetalol	ChEMBL	CHEMBL429	High	24	hour
5055011LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	lomustine	ChEMBL	CHEMBL514	Control	0	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5055011LRA	P-MTAB-23069	5055011LRA	synthetic_RNA	biotin	P-MTAB-23070	3017170009	A-AFFY-43	003017170009.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	lomustine	ChEMBL	CHEMBL514	Control	2	hour
5055012LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	lomustine	ChEMBL	CHEMBL514	Control	0	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5055012LRA	P-MTAB-23069	5055012LRA	synthetic_RNA	biotin	P-MTAB-23070	3017170010	A-AFFY-43	003017170010.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	lomustine	ChEMBL	CHEMBL514	Control	2	hour
5055021LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	lomustine	ChEMBL	CHEMBL514	Control	0	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5055021LRA	P-MTAB-23069	5055021LRA	synthetic_RNA	biotin	P-MTAB-23070	3017170017	A-AFFY-43	003017170017.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	lomustine	ChEMBL	CHEMBL514	Control	8	hour
5055022LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	lomustine	ChEMBL	CHEMBL514	Control	0	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5055022LRA	P-MTAB-23069	5055022LRA	synthetic_RNA	biotin	P-MTAB-23070	3017170018	A-AFFY-43	003017170018.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	lomustine	ChEMBL	CHEMBL514	Control	8	hour
5055031LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	lomustine	ChEMBL	CHEMBL514	Control	0	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5055031LRA	P-MTAB-23069	5055031LRA	synthetic_RNA	biotin	P-MTAB-23070	3017170025	A-AFFY-43	003017170025.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	lomustine	ChEMBL	CHEMBL514	Control	24	hour
5055032LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	lomustine	ChEMBL	CHEMBL514	Control	0	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5055032LRA	P-MTAB-23069	5055032LRA	synthetic_RNA	biotin	P-MTAB-23070	3017170026	A-AFFY-43	003017170026.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	lomustine	ChEMBL	CHEMBL514	Control	24	hour
5055041LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	lomustine	ChEMBL	CHEMBL514	Low	4.8	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5055041LRA	P-MTAB-23069	5055041LRA	synthetic_RNA	biotin	P-MTAB-23070	3017170011	A-AFFY-43	003017170011.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	lomustine	ChEMBL	CHEMBL514	Low	2	hour
5055042LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	lomustine	ChEMBL	CHEMBL514	Low	4.8	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5055042LRA	P-MTAB-23069	5055042LRA	synthetic_RNA	biotin	P-MTAB-23070	3017170012	A-AFFY-43	003017170012.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	lomustine	ChEMBL	CHEMBL514	Low	2	hour
5055051LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	lomustine	ChEMBL	CHEMBL514	Low	4.8	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5055051LRA	P-MTAB-23069	5055051LRA	synthetic_RNA	biotin	P-MTAB-23070	3017170019	A-AFFY-43	003017170019.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	lomustine	ChEMBL	CHEMBL514	Low	8	hour
5055052LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	lomustine	ChEMBL	CHEMBL514	Low	4.8	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5055052LRA	P-MTAB-23069	5055052LRA	synthetic_RNA	biotin	P-MTAB-23070	3017170020	A-AFFY-43	003017170020.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	lomustine	ChEMBL	CHEMBL514	Low	8	hour
5055061LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	lomustine	ChEMBL	CHEMBL514	Low	4.8	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5055061LRA	P-MTAB-23069	5055061LRA	synthetic_RNA	biotin	P-MTAB-23070	3017170027	A-AFFY-43	003017170027.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	lomustine	ChEMBL	CHEMBL514	Low	24	hour
5055062LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	lomustine	ChEMBL	CHEMBL514	Low	4.8	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5055062LRA	P-MTAB-23069	5055062LRA	synthetic_RNA	biotin	P-MTAB-23070	3017170028	A-AFFY-43	003017170028.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	lomustine	ChEMBL	CHEMBL514	Low	24	hour
5055071LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	lomustine	ChEMBL	CHEMBL514	Middle	24	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5055071LRA	P-MTAB-23069	5055071LRA	synthetic_RNA	biotin	P-MTAB-23070	3017170013	A-AFFY-43	003017170013.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	lomustine	ChEMBL	CHEMBL514	Middle	2	hour
5055072LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	lomustine	ChEMBL	CHEMBL514	Middle	24	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5055072LRA	P-MTAB-23069	5055072LRA	synthetic_RNA	biotin	P-MTAB-23070	3017170014	A-AFFY-43	003017170014.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	lomustine	ChEMBL	CHEMBL514	Middle	2	hour
5055081LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	lomustine	ChEMBL	CHEMBL514	Middle	24	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5055081LRA	P-MTAB-23069	5055081LRA	synthetic_RNA	biotin	P-MTAB-23070	3017170021	A-AFFY-43	003017170021.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	lomustine	ChEMBL	CHEMBL514	Middle	8	hour
5055082LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	lomustine	ChEMBL	CHEMBL514	Middle	24	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5055082LRA	P-MTAB-23069	5055082LRA	synthetic_RNA	biotin	P-MTAB-23070	3017170022	A-AFFY-43	003017170022.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	lomustine	ChEMBL	CHEMBL514	Middle	8	hour
5055091LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	lomustine	ChEMBL	CHEMBL514	Middle	24	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5055091LRA	P-MTAB-23069	5055091LRA	synthetic_RNA	biotin	P-MTAB-23070	3017170029	A-AFFY-43	003017170029.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	lomustine	ChEMBL	CHEMBL514	Middle	24	hour
5055092LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	lomustine	ChEMBL	CHEMBL514	Middle	24	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5055092LRA	P-MTAB-23069	5055092LRA	synthetic_RNA	biotin	P-MTAB-23070	3017170030	A-AFFY-43	003017170030.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	lomustine	ChEMBL	CHEMBL514	Middle	24	hour
5055101LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	lomustine	ChEMBL	CHEMBL514	High	120	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5055101LRA	P-MTAB-23069	5055101LRA	synthetic_RNA	biotin	P-MTAB-23070	3017170015	A-AFFY-43	003017170015.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	lomustine	ChEMBL	CHEMBL514	High	2	hour
5055102LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	lomustine	ChEMBL	CHEMBL514	High	120	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5055102LRA	P-MTAB-23069	5055102LRA	synthetic_RNA	biotin	P-MTAB-23070	3017170016	A-AFFY-43	003017170016.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	lomustine	ChEMBL	CHEMBL514	High	2	hour
5055111LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	lomustine	ChEMBL	CHEMBL514	High	120	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5055111LRA	P-MTAB-23069	5055111LRA	synthetic_RNA	biotin	P-MTAB-23070	3017170023	A-AFFY-43	003017170023.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	lomustine	ChEMBL	CHEMBL514	High	8	hour
5055112LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	lomustine	ChEMBL	CHEMBL514	High	120	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5055112LRA	P-MTAB-23069	5055112LRA	synthetic_RNA	biotin	P-MTAB-23070	3017170024	A-AFFY-43	003017170024.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	lomustine	ChEMBL	CHEMBL514	High	8	hour
5055121LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	lomustine	ChEMBL	CHEMBL514	High	120	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5055121LRA	P-MTAB-23069	5055121LRA	synthetic_RNA	biotin	P-MTAB-23070	3017171001	A-AFFY-43	003017171001.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	lomustine	ChEMBL	CHEMBL514	High	24	hour
5055122LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	lomustine	ChEMBL	CHEMBL514	High	120	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5055122LRA	P-MTAB-23069	5055122LRA	synthetic_RNA	biotin	P-MTAB-23070	3017171002	A-AFFY-43	003017171002.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	lomustine	ChEMBL	CHEMBL514	High	24	hour
5180011LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	lornoxicam	ChEMBL	CHEMBL1096619	Control	0	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5180011LRA	P-MTAB-23069	5180011LRA	synthetic_RNA	biotin	P-MTAB-23070	3017352017	A-AFFY-43	003017352017.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	lornoxicam	ChEMBL	CHEMBL1096619	Control	2	hour
5180012LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	lornoxicam	ChEMBL	CHEMBL1096619	Control	0	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5180012LRA	P-MTAB-23069	5180012LRA	synthetic_RNA	biotin	P-MTAB-23070	3017352018	A-AFFY-43	003017352018.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	lornoxicam	ChEMBL	CHEMBL1096619	Control	2	hour
5180021LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	lornoxicam	ChEMBL	CHEMBL1096619	Control	0	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5180021LRA	P-MTAB-23069	5180021LRA	synthetic_RNA	biotin	P-MTAB-23070	3017352025	A-AFFY-43	003017352025.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	lornoxicam	ChEMBL	CHEMBL1096619	Control	8	hour
5180022LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	lornoxicam	ChEMBL	CHEMBL1096619	Control	0	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5180022LRA	P-MTAB-23069	5180022LRA	synthetic_RNA	biotin	P-MTAB-23070	3017352026	A-AFFY-43	003017352026.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	lornoxicam	ChEMBL	CHEMBL1096619	Control	8	hour
5180031LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	lornoxicam	ChEMBL	CHEMBL1096619	Control	0	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5180031LRA	P-MTAB-23069	5180031LRA	synthetic_RNA	biotin	P-MTAB-23070	3017353003	A-AFFY-43	003017353003.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	lornoxicam	ChEMBL	CHEMBL1096619	Control	24	hour
5180032LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	lornoxicam	ChEMBL	CHEMBL1096619	Control	0	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5180032LRA	P-MTAB-23069	5180032LRA	synthetic_RNA	biotin	P-MTAB-23070	3017353004	A-AFFY-43	003017353004.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	lornoxicam	ChEMBL	CHEMBL1096619	Control	24	hour
5180041LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	lornoxicam	ChEMBL	CHEMBL1096619	Low	0.6	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5180041LRA	P-MTAB-23069	5180041LRA	synthetic_RNA	biotin	P-MTAB-23070	3017352019	A-AFFY-43	003017352019.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	lornoxicam	ChEMBL	CHEMBL1096619	Low	2	hour
5180042LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	lornoxicam	ChEMBL	CHEMBL1096619	Low	0.6	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5180042LRA	P-MTAB-23069	5180042LRA	synthetic_RNA	biotin	P-MTAB-23070	3017352020	A-AFFY-43	003017352020.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	lornoxicam	ChEMBL	CHEMBL1096619	Low	2	hour
5180051LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	lornoxicam	ChEMBL	CHEMBL1096619	Low	0.6	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5180051LRA	P-MTAB-23069	5180051LRA	synthetic_RNA	biotin	P-MTAB-23070	3017352027	A-AFFY-43	003017352027.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	lornoxicam	ChEMBL	CHEMBL1096619	Low	8	hour
5180052LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	lornoxicam	ChEMBL	CHEMBL1096619	Low	0.6	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5180052LRA	P-MTAB-23069	5180052LRA	synthetic_RNA	biotin	P-MTAB-23070	3017352028	A-AFFY-43	003017352028.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	lornoxicam	ChEMBL	CHEMBL1096619	Low	8	hour
5180061LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	lornoxicam	ChEMBL	CHEMBL1096619	Low	0.6	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5180061LRA	P-MTAB-23069	5180061LRA	synthetic_RNA	biotin	P-MTAB-23070	3017353005	A-AFFY-43	003017353005.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	lornoxicam	ChEMBL	CHEMBL1096619	Low	24	hour
5180062LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	lornoxicam	ChEMBL	CHEMBL1096619	Low	0.6	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5180062LRA	P-MTAB-23069	5180062LRA	synthetic_RNA	biotin	P-MTAB-23070	3017353006	A-AFFY-43	003017353006.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	lornoxicam	ChEMBL	CHEMBL1096619	Low	24	hour
5180071LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	lornoxicam	ChEMBL	CHEMBL1096619	Middle	3	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5180071LRA	P-MTAB-23069	5180071LRA	synthetic_RNA	biotin	P-MTAB-23070	3017352021	A-AFFY-43	003017352021.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	lornoxicam	ChEMBL	CHEMBL1096619	Middle	2	hour
5180072LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	lornoxicam	ChEMBL	CHEMBL1096619	Middle	3	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5180072LRA	P-MTAB-23069	5180072LRA	synthetic_RNA	biotin	P-MTAB-23070	3017352022	A-AFFY-43	003017352022.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	lornoxicam	ChEMBL	CHEMBL1096619	Middle	2	hour
5180081LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	lornoxicam	ChEMBL	CHEMBL1096619	Middle	3	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5180081LRA	P-MTAB-23069	5180081LRA	synthetic_RNA	biotin	P-MTAB-23070	3017352029	A-AFFY-43	003017352029.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.24.zip	lornoxicam	ChEMBL	CHEMBL1096619	Middle	8	hour
